"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id","fielder_distance_x","fielder_distance_y"
9,8,-5,"no_out","run",67.2,1.13,135,3.767,36.21791,34.75657,63.85929,81.22663,-4.04591,-20.58041,-26.54175,90.38476,129.3221,49.50026,-118.91458,281.38757,35.25946,323.15484,139.70353,242.98725,180.09545,215.05423,26.0361,29.57709,81.96923,8.521,727,398,27,3,6774,40.39192,-27.93302
7,3,0,"no_out","run",82.545,1,175.218,4.537,-17.37276,40.11952,74.50249,86.38292,0.76008,-19.19507,-28.07595,-42.96879,186.61967,67.46303,-109.56,274.532,25.318,315.526,131.982,240.462,-73.6563,328.50997,27.79622,-13.12235,87.77864,8.595,728,338,27,4,6775,35.9037,53.97797
8,5,1,"no_out","run",56.644,2.669,166.376,5.138,-4.84505,42.6604,85.94489,96.07241,1.71784,-18.26229,-33.64504,-10.80424,221.30863,81.15309,-119.765,246.037,40.578,319.278,135.371,265.705,-24.06591,366.07951,26.37358,-3.46665,97.66362,9,728,493,20,4,6778,-64.64391,46.80151
8,3,1,"no_out","no_run",90.1,1.07,187,3.367,-0.44342,27.40419,77.82995,82.51477,-4.89267,-15.86822,-23.03864,-8.01839,160.44311,37.15759,-143.32598,230.04903,-24.86885,315.32655,130.46963,280.89592,-22.0535,286.11256,20.14599,-0.26886,83.34105,8.982,728,212,29,4,6779,2.81535,-29.21399
8,5,-9,"no_out","run",72.343,0.901,143.994,4.771,3.59818,43.76679,74.32712,86.33076,1.78651,-19.56682,-30.68182,26.64513,182.4014,75.53767,-130.691,270.348,31.427,323.625,137.544,257.717,66.94223,309.10751,30.594,2.50232,87.829,8.529,729,232,21,18,6780,35.51523,-14.51749
8,1,1,"no_out","run",95.023,1.167,215.809,3.236,9.13782,29.69162,83.80238,89.37522,1.36086,-20.96977,-24.27679,19.61,169.99489,38.05692,-130.365,275.154,-0.087,325.909,120.776,269.938,38.32189,304.55701,19.57596,6.18741,90.48297,8.529,729,517,21,18,6782,38.40889,-21.35199
7,1,-2,"no_out","no_run",92.69,1.433,181.262,2.336,-35.001,22.28488,94.82068,103.50192,-0.59198,-26.51506,-31.99939,-64.01064,144.6287,22.48248,-141.597,273.027,-34.746,312.064,120.841,290.916,-131.58949,252.82951,12.70272,-19.96529,104.69729,8.529,729,503,2,18,6783,10.00751,-20.19749
9,2,0,"no_out","run",79.5,1.1,161,3.034,32.98211,29.72746,84.86153,95.77589,5.00617,-22.03883,-35.19003,78.04043,147.0395,34.22441,-126.05601,298.21342,12.84524,316.66081,128.10465,241.11442,161.92472,246.30374,18.52207,22.15331,92.63145,8.319,729,384,15,18,6786,33.82007,5.18932000000001
8,6,-3,"no_out","run",72.8,1.3,161,4.597,1.40629,41.30989,80.93624,90.87992,-9.63948,-18.56078,-31.60202,-14.21921,197.15753,70.16504,-135.75703,283.88274,18.85541,312.86362,144.52788,248.02745,-45.19772,337.42329,29.01993,0.72992,91.67959,8.637,729,384,15,18,6787,-64.05313,24.55967
7,5,0,"no_out","run",78.6,1.17,210,5.699,-12.05135,63.81819,60.34404,88.65326,-6.57763,-30.59706,-32.22956,-59.13903,153.02871,122.31477,-154.04664,243.8925,-29.70265,317.32528,131.16249,264.3541,-123.90292,258.97626,45.13447,-11.19481,93.12963,8.637,729,258,25,18,6788,30.14372,15.08376
9,9,-1,"no_out","run",87.2,1.03,200,4.533,19.74898,49.86726,56.83966,78.15058,4.65082,-27.08648,-19.87581,69.94553,140.52525,79.70629,-109.50468,284.82223,15.06272,318.91809,132.57868,255.72592,141.89168,246.2767,37.08487,19.1504,81.39712,8.637,729,259,25,18,6789,9.31300000000002,-9.44922
7,3,2,"no_out","no_run",86.8,0.97,203,5.799,-12.58197,63.61009,60.98838,89.01759,-8.15437,-27.59575,-37.01381,-64.82476,144.74299,126.02924,-119.87687,275.30817,19.87909,310.97888,136.89171,237.52486,-132.03944,245.03308,46.81023,-13.39231,91.46495,8.637,729,384,15,18,6790,-12.16257,-30.27509
8,4,0,"no_out","no_run",85.3,1.03,186,3.567,-7.35392,30.317,72.36748,78.80515,-4.45661,-18.09747,-23.53867,-24.76722,149.66051,42.69182,-126.8827,239.49042,-20.82911,302.8603,118.9983,276.92271,-60.35629,266.4728,24.30645,-4.83791,78.92373,8.637,729,215,21,18,6792,-39.52718,-36.3875
9,5,-3,"no_out","no_run",69.679,1.601,153.876,4.705,1.12014,46.85036,54.09923,71.5747,1.28832,-23.74272,-22.12691,14.44986,133.09876,79.49522,-129.919,249.716,-1.981,292.542,114.629,236.311,41.743,229.09956,41.10067,1.0325,72.84614,8.967,730,305,6,25,6793,-72.886,-7.21144000000001
9,8,-8,"no_out","run",77.255,1.502,188.678,3.47,28.68821,31.31402,83.55892,93.73193,1.00403,-24.02968,-27.79466,66.4893,177.90847,41.95654,-158.798,254.012,-16.475,331.101,139.658,291.803,129.64001,321.24696,19.74659,18.84045,94.83679,9.14,731,380,8,29,6795,-10.01799,29.44396
9,0,1,"no_out","run",93.7,1.13,180,4.101,8.50573,40.15589,75.7979,86.1984,9.64732,-22.91383,-27.89074,39.75439,169.40449,59.41198,-129.37934,267.62365,25.61375,309.01652,135.46236,251.56676,100.63248,288.39306,29.68301,7.49681,85.62743,9.033,731,283,27,29,6802,-34.82988,36.8263
9,5,2,"no_out","no_run",87.2,1.1,205,6.2,11.08609,71.25022,59.02935,93.18777,4.18987,-32.75546,-38.75523,53.03859,142.03827,144.62778,-122.43393,268.37067,18.9517,330.31867,141.19986,261.61857,117.66814,236.70406,49.96809,10.81825,95.3984,9.083,731,550,3,29,6804,-23.53172,-24.91451
7,6,4,"no_out","run",86.88,1.48,184.234,2.36,-27.26804,23.13021,97.86449,104.19218,-1.10935,-28.27912,-33.53536,-45.73781,156.80744,23.21054,-109.81,260.277,26.956,290.007,136.381,239.852,-84.2839,282.93639,13.12124,-15.48075,105.56033,8.929,732,74,23,18,6805,25.5261,22.65939
7,7,2,"no_out","no_run",72.811,1.401,148.391,5.639,-15.16294,67.85818,47.90753,84.43802,2.90401,-33.94527,-33.02126,-64.38399,112.43292,127.6015,-130.094,261.659,-30.524,320.096,129.987,265.675,-132.92488,196.77041,53.4118,-16.81291,86.15893,8.983,732,9,14,18,6806,-2.83088000000001,-64.88859
9,4,4,"no_out","run",78.096,1.135,161.836,5.706,10.7577,55.3178,70.5409,90.28735,0.87154,-22.78018,-34.38451,53.81822,182.23097,104.76412,-127.986,268.509,18.816,295.726,136.636,238.812,119.31433,308.17615,37.5179,8.15083,92.09908,8.983,732,66,2,18,6807,-17.32167,69.36415
8,6,2,"no_out","no_run",94.058,1.167,205.258,4.905,2.68786,51.44607,52.05057,73.23377,-0.37609,-25.18886,-23.89942,21.83148,130.91429,87.74674,-134.649,257.64,17.104,309.083,142.716,254.125,56.08251,238.88212,45.00052,2.73851,74.35515,8.983,732,383,17,18,6808,38.97851,-70.20088
7,5,4,"no_out","run",84.788,1.334,176.75,6.807,-22.19712,77.1709,59.58041,99.98942,11.51113,-29.03605,-37.48967,-49.22361,162.72524,170.30021,-137.106,252.403,-17.132,312.554,122.98,268.123,-81.17599,284.30493,50.47369,-20.33812,101.75257,9.096,732,33,21,18,6809,55.93001,31.90193
7,6,-1,"no_out","run",95.356,1.167,278.905,2.836,-17.29537,25.60166,78.28475,84.16102,1.36086,-20.96977,-24.27679,-40.73155,135.49953,29.60006,-128.565,243.168,-15.974,298,123.843,263.693,-93.23138,242.48184,18.03878,-12.15595,85.33764,9.134,732,482,22,18,6814,35.33362,-0.686160000000001
8,4,0,"no_out","run",79.637,1.368,180.787,3.503,9.70134,28.56459,84.16909,89.41189,1.36086,-20.96977,-24.27679,13.00577,179.44854,40.15912,-146.281,227.978,-20.104,299.257,146.09,261.603,11.89981,316.66061,18.79671,6.70864,90.6773,9.07,732,466,30,18,6817,32.00381,17.40361
7,4,3,"no_out","no_run",67.5,1.77,120,5.233,-26.79229,55.25474,44.58991,75.88922,13.87483,-26.90247,-28.52353,-66.11857,99.45678,98.03944,-150.91564,264.28399,-15.1182,322.16626,119.66184,265.03208,-120.84916,174.52361,50.39088,-30.90323,73.23691,8.793,732,487,30,18,6819,30.06648,-89.76038
9,9,-3,"no_out","no_run",91.8,1.57,174,3.234,13.82645,32.04428,70.17252,78.37212,6.93692,-22.48759,-22.81281,40.31672,135.45835,40.44845,-117.71498,293.59843,12.75689,314.75675,123.78951,260.83913,92.97459,239.04071,25.40273,10.85969,78.49278,8.793,732,473,15,18,6820,-30.81492,-21.79842
8,7,-6,"no_out","run",78.3,1.27,181,6.166,1.57781,61.4633,82.58313,102.95728,8.21674,-22.35515,-43.69729,27.71499,218.91103,131.39567,-116.48459,273.03416,23.72023,325.48712,135.58604,253.27083,69.80338,367.97392,37.5055,1.50583,103.86524,8.793,732,425,14,18,6821,46.08315,42.4868
8,3,0,"no_out","run",93.848,0.901,247.874,5.439,-3.71637,53.05558,71.67353,89.25133,0.83374,-20.80449,-32.52939,4.12448,188.0017,100.06732,-135.683,266.786,-1.554,318.909,140.32,267.577,28.46685,317.52901,35.9669,-3.16281,91.01667,8.906,733,130,26,22,6824,30.02085,-1.37998999999996
7,1,0,"no_out","run",82.408,0.934,243.89,5.172,-20.10893,57.16335,51.87915,79.77132,1.13169,-28.72843,-27.01488,-74.26258,122.58482,101.80343,-139.316,269.175,-5.513,342.513,141.901,262.498,-159.05751,204.38254,45.76409,-20.70906,81.28153,8.906,733,74,10,22,6826,-19.74151,-64.79246
8,6,-1,"no_out","no_run",104.702,1.101,221.559,4.871,-3.44177,48.81222,59.33741,76.91168,1.11316,-22.79764,-27.70257,-20.9267,145.58804,85.06353,-147.388,256.574,-21.581,311.152,122.693,263.037,-48.8311,252.72036,39.55921,-3.04337,78.2973,8.906,733,381,16,22,6827,-27.2501,-58.43164
8,6,-1,"no_out","run",73.031,1.101,176.414,5.038,-6.16659,45.73639,73.34971,86.6604,1.78651,-19.56682,-30.68182,-5.98223,195.44152,83.63287,-137.4,257.729,-6.214,313.016,126.209,254.088,-1.01439,338.94994,31.91098,-4.96047,87.999,8.774,733,70,16,22,6828,5.19961,25.93394
8,6,-2,"no_out","run",87.235,1.167,216.668,3.47,0.2482,29.89135,76.03415,81.69912,1.33041,-20.78208,-20.37793,-8.90948,162.31748,41.9227,-142.478,262.673,-14.799,313.918,121.966,259.065,-29.7916,286.26817,21.63944,0.37188,82.94345,8.774,733,70,16,22,6832,-14.9926,-27.64983
8,5,0,"no_out","no_run",98.914,1.167,183.141,3.737,1.56883,33.84408,71.68802,79.29095,0.56772,-20.1635,-21.83802,19.33546,156.88103,48.13259,-146.66,260.618,18.785,307.934,145.673,249.344,55.19785,274.0826,25.4293,0.87216,80.42156,8.802,733,366,28,22,6835,36.41285,-33.8514
7,3,-3,"no_out","run",89.605,0.901,278.989,4.471,-30.05127,43.68081,60.27281,80.27393,2.15067,-23.92791,-25.78911,-88.05679,150.593,71.14388,-146.762,270.459,9.527,323.642,121.356,255.281,-169.22823,264.94597,33.16672,-26.31173,81.53701,8.802,733,85,16,22,6836,-22.46623,-5.51303000000001
9,1,0,"no_out","run",79.718,0.968,203.035,4.437,22.93761,38.4979,75.08617,87.44229,-0.63503,-23.63933,-30.79321,63.04826,187.79274,63.38036,-146.27,268.483,-18,313.182,153.896,257.567,115.26782,328.7733,26.2851,16.92081,88.69444,8.802,733,161,5,22,6838,-38.62818,71.2063
8,6,-2,"no_out","run",66,1.83,138,2.932,6.02021,25.61854,96.35539,99.8845,13.72012,-19.14838,-30.03322,25.79064,168.34444,29.38029,-128.39411,285.37939,23.75993,321.23485,129.19539,253.04009,68.93947,299.01719,15.54519,3.54501,100.71765,8.764,733,511,5,22,6843,45.17954,-22.21766
8,1,-1,"no_out","no_run",88.5,0.94,193,6.13,-3.99188,74.9967,59.34947,95.72252,-7.38545,-39.62844,-36.16766,-31.35201,149.41763,142.94992,-152.98474,269.06617,-15.41797,321.3788,130.26532,276.86974,-61.79279,259.16687,51.36121,-4.44773,95.75877,8.764,733,514,26,22,6844,-46.37482,-62.21193
8,3,0,"no_out","run",81.8,1.17,199,4.334,9.88672,32.64194,84.56806,91.18663,-4.37217,-12.81332,-29.43966,20.95288,204.2948,55.66066,-135.87954,267.69123,7.72736,321.14671,156.33733,256.6322,32.03132,352.19745,22.828,6.94528,90.96828,8.711,733,252,12,22,6847,24.30396,31.05074
9,1,0,"no_out","run",85.8,1,227,5.366,27.02612,61.54813,53.65346,86.00742,-0.06095,-31.71692,-25.55194,96.32469,134.69446,110.72253,-123.73517,276.72065,24.88972,341.08617,139.66537,274.54375,194.21847,219.42541,44.94438,26.66344,86.596,8.711,733,63,8,22,6848,54.5531,-55.11834
8,3,0,"no_out","run",94.2,1.07,177,5.5,10.44547,59.86638,62.75593,87.35787,-7.96087,-28.75885,-30.07178,19.47322,164.32005,110.42884,-159.596,246.06831,-18.51993,317.29064,130.42874,256.37983,26.33616,288.41428,43.81472,7.824,87.56021,8.711,733,415,2,22,6849,44.85609,-28.87636
7,1,0,"no_out","run",79.9,1.11,190,4.083,-24.63589,39.55191,69.79681,83.92184,-2.1533,-21.71594,-30.25754,-75.43489,150.69987,59.9063,-141.99118,251.97358,9.19712,316.14815,131.87521,260.32894,-152.22968,252.09687,27.62098,-19.8724,85.68661,8.711,733,190,25,22,6850,-10.2385,0.123289999999997
8,3,1,"no_out","no_run",91,0.85,169,4.911,16.06958,47.60655,62.71344,80.35914,-12.43276,-22.07866,-25.35167,29.33541,158.66705,84.48705,-140.15166,247.81469,-28.74872,320.6403,112.25327,282.49902,38.87616,282.47813,38.23104,14.57936,80.31159,8.711,733,453,15,23,6851,67.62488,-38.16217
8,9,2,"no_out","run",87.8,1.07,233,3.898,11.48905,34.31909,70.50562,79.25176,-9.40715,-17.8731,-23.27809,17.35276,158.61228,51.61862,-125.39075,248.05585,-9.37421,306.34276,113.89027,273.50239,21.27632,282.7648,26.79142,9.569,78.99809,8.711,733,385,25,23,6852,30.65053,-23.57796
7,2,0,"no_out","run",67.1,1.07,151,5,-17.58713,52.60656,67.46371,87.33905,-6.09619,-25.65245,-33.32577,-70.15641,160.62203,91.87543,-136.16094,261.62107,-13.95239,311.68428,112.28675,275.31236,-143.24611,268.40623,36.28373,-14.91836,89.79899,8.711,733,258,25,23,6853,-7.08516999999998,6.78516000000002
9,3,0,"no_out","run",65.878,2.302,132.558,2.47,33.24602,23.75203,97.70639,105.9056,2.11104,-27.68513,-35.94439,61.15056,151.40648,24.82502,-124.617,277.981,9.894,319.856,133.428,257.139,125.61894,270.87101,13.30589,18.49696,107.2786,8.024,734,338,24,28,6854,-7.80906,13.73201
9,8,5,"no_out","run",73.4,1.97,170,3.533,32.50336,33.37294,84.43834,96.43679,3.2239,-21.76246,-33.73559,85.52393,165.77215,44.06693,-127.85366,275.21204,23.52954,305.01664,140.39431,240.7306,177.67962,274.89979,20.70361,20.67188,97.68286,7.577,734,536,13,28,6856,37.28531,34.16919
9,9,2,"no_out","run",83.9,0.9,186,4.701,15.18872,43.18234,70.74315,84.26153,4.88317,-19.40246,-38.34791,58.14733,156.15099,74.77585,-121.69471,256.22359,18.51723,298.03364,122.71164,245.01168,125.85663,253.35278,32.83473,13.53288,82.42543,9.15,735,253,5,17,6857,3.14498999999999,8.34109999999998
8,7,2,"no_out","run",83.3,1.07,170,5.2,8.70788,44.13327,90.93892,101.45669,-14.47575,-15.38118,-42.90538,-0.13126,226.93998,85.58686,-115.65766,273.49871,18.48144,322.21287,138.7966,255.20512,-24.32845,376.35815,27.85589,5.20505,101.56662,9.15,735,543,10,17,6858,-42.80989,54.14528
9,5,0,"no_out","run",92.7,1.67,165,2.7,27.17984,22.48024,75.88998,83.68629,4.35211,-17.30721,-23.16361,57.17031,125.79476,25.34284,-131.38532,273.52974,33.64491,315.19156,148.31662,248.07866,119.4347,225.61033,16.97476,19.731,85.62386,8.216,736,407,18,8,6860,-28.88192,-22.46833
8,6,3,"no_out","run",74.3,1.5,156,4.968,-8.39087,48.31715,70.88204,86.19291,-7.51587,-22.06836,-32.37403,-44.11,172.84368,85.69084,-151.35989,247.21381,-44.02314,333.45501,118.75843,278.29202,-103.84563,290.07157,35.93733,-8.08663,86.75455,8.216,736,562,11,8,6861,-59.82249,-43.38344
8,4,2,"no_out","run",92.7,1.2,158,5.635,9.76029,58.02229,58.22924,82.77979,-6.34418,-23.69161,-28.79796,21.31276,154.72596,114.55858,-153.09316,244.68458,-19.41839,328.22165,121.95573,283.54314,33.41958,275.10083,45.51633,8.21768,82.25265,8.216,736,246,6,8,6862,52.83797,-53.12082
8,3,-3,"no_out","run",78.546,0.8,233.614,5.84,6.56378,55.66326,71.11005,90.54348,0.87154,-22.78018,-34.38451,10.11509,192.54941,109.2618,-137.34,241.359,-23.265,309.349,136.35,280.052,6.00982,334.57934,37.8864,5.33767,92.22873,9.168,737,123,18,14,6863,29.27482,25.23034
7,7,2,"out","no_run",90.418,0.801,221.621,5.171,-22.4873,50.20405,57.66447,79.69515,1.92262,-25.59285,-27.40009,-55.45341,153.24985,92.07738,-121.082,268.061,30.058,316.267,149.318,252.664,-94.51731,266.51165,39.09951,-21.35551,81.09335,9.168,737,106,8,14,6864,26.56469,-1.54935
9,2,2,"no_out","no_run",86.657,1.068,159.374,5.372,33.2763,59.75202,52.64091,86.30574,-2.45131,-30.51284,-27.55308,81.8554,111.70279,108.73107,-143.39,250.835,-24.967,307.251,114.908,276.691,208.90183,193.50431,46.01926,30.34102,78.09262,9.168,737,100,8,14,6865,93.99383,-83.18669
9,8,5,"no_out","run",60.485,1.869,176.944,3.136,38.82563,26.4762,79.04932,91.96311,1.51836,-10.17145,-16.79514,94.9576,152.19171,37.1203,-127.969,262.823,20.309,308.99,144.053,246.643,190.78761,246.18183,17.83248,24.93414,101.72301,9.38,737,66,2,14,6873,46.73461,-0.46117000000001
9,4,-2,"no_out","run",91.424,0.866,219.618,5.539,26.27437,58.83987,48.29424,80.52829,-2.45131,-30.51284,-27.55308,84.53752,112.48783,105.61992,-99.219,258.65,22.35,304.196,135.478,221.354,169.09441,193.7528,47.00365,28.0727,81.97762,9.163,738,206,11,5,6880,33.61641,-27.6012
8,5,-1,"no_out","run",83.049,1.702,220.009,5.339,13.61075,48.4025,83.65505,97.60236,2.14869,-18.9338,-36.04022,36.85484,211.71378,90.44386,-114.754,224.426,-8.491,293.927,128.224,251.742,62.8643,350.88404,29.75376,9.27816,99.47072,9.163,738,199,16,5,6882,71.3553,56.95704
7,1,9,"no_out","run",61.962,1.768,126.715,4.839,-20.45153,46.28279,60.95243,79.21843,2.15067,-23.92791,-25.78911,-48.05183,159.36732,81.53763,-126.078,270.942,-6.266,318.94,133.058,281.891,-79.36308,281.80761,35.91822,-18.83522,80.38714,9.309,738,440,3,12,6884,46.71492,10.86561
8,5,-3,"no_out","run",71.664,2.569,167.232,5.005,19.72153,44.27601,82.61264,95.78179,1.71784,-18.26229,-33.64504,43.27902,222.03406,78.33838,-137.855,266.937,-24.649,320.628,145.549,278.843,60.31929,376.62771,27.66866,13.36422,97.1993,9.309,738,338,27,12,6885,84.96829,55.99971
8,7,7,"no_out","run",97.936,0.967,273.123,3.937,1.55891,35.63915,70.98334,79.44315,0.56772,-20.1635,-21.83802,-5.30005,166.91321,53.24489,-152.348,213.1,-45.549,310.742,99.892,298.672,-18.11055,297.7481,26.90212,1.37657,80.4743,8.926,738,309,27,12,6887,27.43845,-12.9939
8,1,-1,"no_out","run",87.7,1.4,166,5.499,16.07763,48.62302,83.65089,98.08241,-15.98127,-15.72409,-41.25244,23.06607,215.52862,99.79595,-145.04203,227.71147,-26.81429,300.87776,111.98278,269.58028,24.78194,362.58413,32.00702,10.26713,98.15987,8.867,738,532,28,12,6888,51.59623,61.70637
8,2,0,"no_out","run",81.3,1.33,196,5.404,0.27463,52.24437,82.89565,97.98591,6.94849,-22.27605,-33.85312,18.19482,222.45551,99.068,-160.38068,260.19187,-18.12975,324.10068,140.09151,280.84549,55.57162,379.34681,33.46788,0.41127,98.25279,8.867,738,236,9,12,6890,73.70137,55.24613
9,5,4,"no_out","run",78.1,1.08,215,6.116,3.57827,66.71076,68.07413,95.37933,6.27915,-28.91276,-38.11681,30.06861,176.00067,135.66331,-145.67134,246.3879,25.57534,311.29638,141.3651,258.63652,84.75509,296.48971,45.38134,2.86598,94.18126,8.867,738,236,9,12,6891,-56.61001,37.85319
7,7,6,"no_out","run",65.9,1.06,173,5.4,-9.04027,48.28082,86.27805,99.28074,-6.64905,-16.27177,-51.82919,-45.28794,200.43556,95.84086,-108.73949,267.78854,-13.473,316.42329,109.00776,287.7609,-99.8877,323.76414,30.84762,-6.4685,96.55501,8.867,738,258,25,2,6892,8.85179000000001,55.9756
7,1,0,"no_out","run",81.7,1.03,182,4.767,-20.05769,47.94937,72.55099,89.24741,-4.64158,-23.61412,-28.55424,-77.0598,178.47917,82.05769,-136.34837,264.30776,11.14352,332.15442,135.08632,263.98569,-165.80802,297.9947,32.27244,-15.28644,91.43325,8.867,738,39,1,2,6893,-29.45965,33.68694
8,7,12,"no_out","run",58.809,2.236,120.065,5.906,2.21967,59.25419,69.53872,83.9629,-1.74393,-25.58567,-37.20782,-7.58739,192.92563,119.49989,-145.573,260.95,22.041,324.349,142.797,273.115,-22.93119,334.63423,40.6549,1.75642,92.72086,9.373,739,313,17,28,6895,-44.97219,10.28523
7,5,-6,"no_out","run",83,1.07,194,3.566,-20.31336,33.5813,81.78494,90.71445,-8.94879,-22.1352,-36.87824,-62.98383,155.2813,44.77068,-146.66991,244.95576,-28.28147,317.65227,122.1013,279.08152,-140.07885,254.2536,21.68295,-14.65261,90.63971,9.534,740,193,10,26,6897,6.59106,9.29784000000001
8,4,0,"no_out","run",92.125,1.3,198.263,2.603,-16.49182,19.39049,104.3319,107.39235,1.38539,-25.06285,-33.07179,-28.59728,178.3486,23.94773,-136.288,249.86,-16.138,321.51,107.993,260.13,-49.53465,315.48604,10.48435,-8.94142,108.75067,8.293,741,313,17,13,6899,-33.39665,-6.02395999999999
8,7,13,"no_out","run",79.466,1.302,192.282,4.204,4.70578,37.63205,85.95806,93.95267,1.59364,-19.03262,-31.4839,28.58683,196.05698,58.13537,-142.287,261.483,-10.426,322.672,137.74,267.004,69.27892,329.78889,23.7454,2.90541,95.42863,9.219,742,160,20,24,6900,79.70492,7.11688999999996
9,6,4,"no_out","run",72.953,2.169,193.76,3.77,22.49392,36.5517,84.48897,94.76491,1.59364,-19.03262,-31.4839,74.78295,175.84718,53.11457,-115.956,271.007,30.869,292.224,141.296,228.567,161.86921,281.17763,22.87831,14.42558,96.23647,9.181,742,267,10,24,6902,20.57321,52.61063
7,2,2,"no_out","run",74,0.73,194,5.099,-22.41465,49.06756,61.1163,81.51837,3.38988,-22.90545,-21.99483,-68.71575,162.50459,86.62067,-110.42259,263.99873,27.19252,327.52656,137.96246,257.11786,-133.52265,285.23204,36.92561,-20.14824,83.15426,8.981,742,491,4,2,6904,-23.10006,21.23331
7,8,2,"no_out","run",81.4,1.57,236,5.534,-13.63517,62.48841,55.44782,84.64739,-3.67073,-30.65539,-32.44657,-56.94419,133.90651,115.36824,-139.87642,249.45244,-31.84529,310.68644,110.09742,281.58119,-117.34457,226.39066,48.55464,-13.96827,85.12511,8.981,742,250,14,2,6905,22.53185,-23.06178
7,6,-1,"no_out","run",80.6,1.13,123,5.834,-25.44798,68.87929,61.83681,95.99869,0.84565,-36.61028,-38.10279,-93.24508,144.68078,127.61682,-151.13666,257.18342,-37.02098,323.35471,129.39179,275.25298,-192.28561,223.15006,44.85405,-23.77361,92.96075,8.981,742,133,4,2,6906,-41.14895,-34.03336
8,7,3,"no_out","run",62.3,3.84,194,6.298,-19.73155,61.21911,73.89539,97.96755,11.20962,-21.73753,-34.70455,-49.68424,210.21716,135.0087,-145.97176,266.60699,21.96697,307.93522,142.32894,254.64236,-77.91665,366.68199,38.92522,-15.01277,100.10356,8.981,742,537,26,2,6907,-99.88362,58.74677
7,5,2,"no_out","run",87.836,1.034,207.504,4.638,-22.30545,42.8263,68.48116,83.79316,1.966,-22.62036,-29.83686,-62.93676,173.32395,72.89722,-127.727,268.901,-7.583,310.763,120.408,242.556,-117.98487,299.1739,30.966,-17.93978,85.14608,8.37,743,102,14,22,6909,9.74213,30.2729
7,9,0,"no_out","run",72.133,1.302,271.939,3.37,-36.46982,32.06809,72.27076,87.07166,0.89561,-23.43621,-28.35846,-93.07207,141.88415,42.26336,-148.467,240.756,-25.989,279.381,107.332,253.246,-184.09387,237.56306,21.89358,-26.42522,88.30319,8.471,743,487,5,22,6911,-35.62687,-3.19293999999999
8,2,-1,"no_out","run",92.098,1.034,239.985,3.571,-5.79809,31.51518,71.37624,78.23933,1.33041,-20.78208,-20.37793,-3.00231,156.76821,44.69426,-141.8,268.721,22.826,313.245,139.899,260.213,9.90755,280.80573,23.97896,-4.88731,79.30015,8.471,743,217,5,22,6912,-12.91845,-32.43927
8,8,-3,"no_out","run",68,1.8,143,3.833,10.31428,35.7353,92.1541,99.37693,-4.14635,-20.43886,-28.70941,19.53031,208.29904,51.09666,-138.31763,259.64197,9.83113,324.40058,141.29763,266.67055,23.2773,367.58538,21.00205,5.52641,100.53793,9.185,745,543,10,28,6914,13.44617,43.1848
7,4,0,"no_out","run",79,1.8,173,4.401,-22.49311,38.02063,85.20596,95.97689,-3.94091,-18.24039,-35.34987,-73.8203,191.34164,61.20776,-125.46605,247.84765,12.20403,313.76633,119.87724,249.5696,-149.55058,319.5191,24.56152,-15.01513,98.44269,9.161,746,507,11,23,6915,-24.08453,71.67145
9,6,-2,"no_out","no_run",63.5,2.73,110,4.1,27.97101,41.32034,46.09898,67.93279,-6.72196,-23.34205,-19.13822,70.18083,102.68971,61.9758,-134.64538,265.13422,-21.20165,317.15909,126.80193,252.53883,138.39138,176.73272,38.2423,31.46904,68.19915,9.161,746,385,25,23,6916,11.58945,-75.80611
9,2,-3,"no_out","run",65.6,2.23,174,4.767,16.44114,41.20871,73.92901,86.22046,1.75018,-10.42876,-12.7183,62.9223,191.94203,77.75814,-151.40538,263.53725,-6.81301,326.48004,141.36531,256.19066,138.90913,319.86048,29.69662,9.85725,94.728,9.161,746,51,26,23,6917,-2.45617999999999,63.66982
8,7,0,"no_out","run",60.6,1.77,140,5.899,-21.57375,56.29061,73.74374,95.24809,12.59016,-19.62412,-38.67396,-52.64538,193.43228,118.4733,-138.28691,266.82665,-12.77844,317.20338,122.396,263.48138,-86.49953,332.18864,38.10297,-16.03667,95.31441,9.276,746,350,1,23,6918,-73.72109,14.98526
7,9,8,"no_out","no_run",81.9,1.17,196,4,-16.06319,38.96154,74.02538,85.18089,-7.96705,-22.1111,-29.77188,-57.55731,160.21393,58.06005,-136.67665,272.41535,17.88516,329.73173,130.76385,259.89263,-126.96644,269.36875,26.38218,-12.57052,87.44908,9.276,746,465,25,23,6919,9.71020999999999,-3.04660000000001
8,6,1,"no_out","run",84.7,1.24,150,5.5,-11.05936,55.88634,62.80352,84.79313,7.49062,-23.81801,-32.17498,-24.12114,161.10181,107.37292,-121.15631,266.58261,8.51867,320.51987,125.23601,271.32487,-28.67611,283.06784,42.73178,-10.17993,85.58677,9.276,746,438,24,23,6920,-37.19478,-37.45203
